32.6948537,74.8775124,rk,2015-09-24 07:09:03.728000
28.5187918,77.1561141,RG,2015-12-29 01:01:47.116000
,,tools,2015-12-29 01:01:47.116000
28.5119849,77.1670518,rk,2015-12-29 01:01:47.116000
28.6296351,77.2308247,ASGA,2015-12-29 01:01:54.432000
28.62977,77.23041,ASG,2015-12-29 01:02:07.541000
28.65631,77.23175,AB,2015-12-29 01:02:07.542000
51.64758,-0.16545,Augusto,2015-12-29 01:02:07.543000
28.54357,77.21096,CJ,2015-12-29 01:02:07.544000
28.5187918,77.1561141,RG,2015-12-29 01:02:07.545000
,,tools,2015-12-29 01:02:07.545000
28.5119849,77.1670518,rk,2015-12-29 01:02:07.545000
28.62977,77.23041,ASG,2015-12-29 01:17:28.434000
28.62977,77.23041,ASG,2015-12-29 01:17:52.995000
28.62977,77.23041,ASG,2015-12-29 01:18:11.186000
28.62977,77.23041,ASG,2015-12-29 01:18:43.786000
28.62977,77.23041,ASG,2015-12-29 01:19:03.828000
28.62977,77.23041,ASG,2015-12-29 01:20:43.969000
28.65631,77.23175,AB,2015-12-29 01:20:44.145000
51.64758,-0.16545,Augusto,2015-12-29 01:20:44.147000
28.54357,77.21096,CJ,2015-12-29 01:20:44.147000
28.5187918,77.1561141,RG,2015-12-29 01:20:44.147000
,,tools,2015-12-29 01:20:44.148000
28.5119849,77.1670518,rk,2015-12-29 01:20:44.148000
28.6296351,77.2308247,ASGA,2015-12-29 01:20:44.379000
28.62977,77.23041,ASG,2015-12-29 01:20:57.132000
28.65631,77.23175,AB,2015-12-29 01:21:10.813000
51.64758,-0.16545,Augusto,2015-12-29 01:21:10.813000
28.54357,77.21096,CJ,2015-12-29 01:21:10.813000
28.5187918,77.1561141,RG,2015-12-29 01:21:10.814000
,,tools,2015-12-29 01:21:10.814000
28.5119849,77.1670518,rk,2015-12-29 01:21:10.814000
28.6296351,77.2308247,ASGA,2015-12-29 01:21:11.107000
28.62977,77.23041,ASG,2015-12-29 01:21:54.649000
28.62977,77.23041,ASG,2015-12-29 01:22:08.825000
28.62977,77.23041,ASG,2015-12-29 01:24:26.145000
28.62977,77.23041,ASG,2015-12-29 01:25:02.285000
28.65631,77.23175,AB,2015-12-29 01:25:02.475000
51.64758,-0.16545,Augusto,2015-12-29 01:25:02.485000
28.54357,77.21096,CJ,2015-12-29 01:25:02.485000
28.5187918,77.1561141,RG,2015-12-29 01:25:02.485000
,,tools,2015-12-29 01:25:02.485000
28.5119849,77.1670518,rk,2015-12-29 01:25:02.485000
28.6296351,77.2308247,ASGA,2015-12-29 01:25:02.685000
28.62977,77.23041,ASG,2015-12-29 01:30:42.918000
28.62977,77.23041,ASG,2015-12-29 01:31:07.299000
28.65631,77.23175,AB,2015-12-29 01:31:07.309000
51.64758,-0.16545,Augusto,2015-12-29 01:31:07.309000
28.54357,77.21096,CJ,2015-12-29 01:31:07.309000
28.5187918,77.1561141,RG,2015-12-29 01:31:07.309000
,,tools,2015-12-29 01:31:07.309000
28.5119849,77.1670518,rk,2015-12-29 01:31:07.309000
28.62977,77.23041,ASG,2015-12-29 01:41:48.830000
28.62977,77.23041,ASG,2015-12-29 01:42:15.213000
28.62977,77.23041,ASG,2015-12-29 01:42:39.982000
28.62977,77.23041,ASG,2015-12-29 01:44:11.615000
28.65631,77.23175,AB,2015-12-29 01:44:11.620000
51.64758,-0.16545,Augusto,2015-12-29 01:44:11.621000
28.54357,77.21096,CJ,2015-12-29 01:44:11.622000
28.5187918,77.1561141,RG,2015-12-29 01:44:11.623000
,,tools,2015-12-29 01:44:11.623000
28.5119849,77.1670518,rk,2015-12-29 01:44:11.624000
28.6296351,77.2308247,ASGA,2015-12-29 01:44:19.189000
28.62977,77.23041,ASG,2015-12-29 01:44:32.069000
28.65631,77.23175,AB,2015-12-29 01:44:32.072000
51.64758,-0.16545,Augusto,2015-12-29 01:44:32.073000
28.54357,77.21096,CJ,2015-12-29 01:44:32.074000
28.5187918,77.1561141,RG,2015-12-29 01:44:32.075000
,,tools,2015-12-29 01:44:32.077000
28.5119849,77.1670518,rk,2015-12-29 01:44:32.078000
28.62977,77.23041,ASG,2015-12-29 01:45:59.794000
28.65631,77.23175,AB,2015-12-29 01:45:59.798000
51.64758,-0.16545,Augusto,2015-12-29 01:45:59.800000
28.54357,77.21096,CJ,2015-12-29 01:45:59.801000
28.5187918,77.1561141,RG,2015-12-29 01:45:59.802000
,,tools,2015-12-29 01:45:59.803000
28.5119849,77.1670518,rk,2015-12-29 01:45:59.804000
28.62977,77.23041,ASG,2015-12-29 01:46:22.757000
28.65631,77.23175,AB,2015-12-29 01:46:22.758000
51.64758,-0.16545,Augusto,2015-12-29 01:46:22.760000
28.54357,77.21096,CJ,2015-12-29 01:46:22.762000
28.5187918,77.1561141,RG,2015-12-29 01:46:22.763000
,,tools,2015-12-29 01:46:22.764000
28.5118118,77.1668612,rk,2015-12-29 01:46:22.765000
28.62977,77.23041,ASG,2015-12-29 01:52:47.789000
28.65631,77.23175,AB,2015-12-29 01:52:47.793000
51.64758,-0.16545,Augusto,2015-12-29 01:52:47.794000
28.54357,77.21096,CJ,2015-12-29 01:52:47.795000
28.5187918,77.1561141,RG,2015-12-29 01:52:47.797000
,,tools,2015-12-29 01:52:47.798000
28.5118445,77.1668322,rk,2015-12-29 01:52:47.799000
28.62977,77.23041,ASG,2015-12-29 01:54:35.140000
28.65631,77.23175,AB,2015-12-29 01:54:35.143000
51.64758,-0.16545,Augusto,2015-12-29 01:54:35.144000
28.54357,77.21096,CJ,2015-12-29 01:54:35.145000
28.5187918,77.1561141,RG,2015-12-29 01:54:35.147000
,,tools,2015-12-29 01:54:35.149000
28.5118865,77.1670603,rk,2015-12-29 01:54:35.150000
28.62977,77.23041,ASG,2015-12-29 01:56:49.564000
28.65631,77.23175,AB,2015-12-29 01:56:49.568000
51.64758,-0.16545,Augusto,2015-12-29 01:56:49.569000
28.54357,77.21096,CJ,2015-12-29 01:56:49.570000
28.5187918,77.1561141,RG,2015-12-29 01:56:49.571000
,,tools,2015-12-29 01:56:49.572000
28.5118865,77.1670603,rk,2015-12-29 01:56:49.573000
28.6296351,77.2308247,ASGA,2015-12-29 01:56:55.735000
28.62977,77.23041,ASG,2015-12-29 01:57:08.390000
28.65631,77.23175,AB,2015-12-29 01:57:08.392000
51.64758,-0.16545,Augusto,2015-12-29 01:57:08.393000
28.54357,77.21096,CJ,2015-12-29 01:57:08.394000
28.5187918,77.1561141,RG,2015-12-29 01:57:08.396000
,,tools,2015-12-29 01:57:08.397000
28.5118865,77.1670603,rk,2015-12-29 01:57:08.398000
28.62977,77.23041,ASG,2015-12-29 04:00:15.245000
28.65631,77.23175,AB,2015-12-29 04:00:15.260000
51.64758,-0.16545,Augusto,2015-12-29 04:00:15.260000
28.54357,77.21096,CJ,2015-12-29 04:00:15.260000
28.5187918,77.1561141,RG,2015-12-29 04:00:15.260000
,,tools,2015-12-29 04:00:15.260000
28.5119599,77.1670714,rk,2015-12-29 04:00:15.260000
28.62977,77.23041,ASG,2015-12-29 04:01:25.717000
28.65631,77.23175,AB,2015-12-29 04:01:25.717000
51.64758,-0.16545,Augusto,2015-12-29 04:01:25.717000
28.54357,77.21096,CJ,2015-12-29 04:01:25.732000
28.5187918,77.1561141,RG,2015-12-29 04:01:25.732000
,,tools,2015-12-29 04:01:25.732000
28.5119599,77.1670714,rk,2015-12-29 04:01:25.732000
28.62977,77.23041,ASG,2015-12-29 04:01:49.115000
28.65631,77.23175,AB,2015-12-29 04:01:49.115000
51.64758,-0.16545,Augusto,2015-12-29 04:01:49.115000
28.54357,77.21096,CJ,2015-12-29 04:01:49.115000
28.5187918,77.1561141,RG,2015-12-29 04:01:49.115000
,,tools,2015-12-29 04:01:49.115000
28.5119599,77.1670714,rk,2015-12-29 04:01:49.115000
28.62977,77.23041,ASG,2015-12-29 04:19:43.382000
28.65631,77.23175,AB,2015-12-29 04:19:43.382000
51.64758,-0.16545,Augusto,2015-12-29 04:19:43.382000
28.54357,77.21096,CJ,2015-12-29 04:19:43.382000
28.5187918,77.1561141,RG,2015-12-29 04:19:43.382000
,,tools,2015-12-29 04:19:43.382000
28.5118573,77.1668061,rk,2015-12-29 04:19:43.382000
28.62977,77.23041,ASG,2015-12-29 04:20:24.841000
28.62977,77.23041,ASG,2015-12-29 04:22:30.216000
28.62977,77.23041,ASG,2015-12-29 04:22:57.863000
28.65631,77.23175,AB,2015-12-29 04:22:57.863000
51.64758,-0.16545,Augusto,2015-12-29 04:22:57.879000
28.54357,77.21096,CJ,2015-12-29 04:22:57.879000
28.5187918,77.1561141,RG,2015-12-29 04:22:57.879000
,,tools,2015-12-29 04:22:57.879000
28.5119538,77.1670848,rk,2015-12-29 04:22:57.879000
28.62977,77.23041,ASG,2015-12-29 12:19:30.514000
28.65631,77.23175,AB,2015-12-29 12:19:30.557000
51.64758,-0.16545,Augusto,2015-12-29 12:19:30.558000
28.54357,77.21096,CJ,2015-12-29 12:19:30.559000
28.5187918,77.1561141,RG,2015-12-29 12:19:30.560000
,,tools,2015-12-29 12:19:30.561000
28.5119593,77.1668841,rk,2015-12-29 12:19:30.562000
28.62977,77.23041,ASG,2015-12-29 12:22:53.088000
28.65631,77.23175,AB,2015-12-29 12:22:53.092000
51.64758,-0.16545,Augusto,2015-12-29 12:22:53.093000
28.54357,77.21096,CJ,2015-12-29 12:22:53.093000
28.5187918,77.1561141,RG,2015-12-29 12:22:53.094000
,,tools,2015-12-29 12:22:53.094000
28.5119593,77.1668841,rk,2015-12-29 12:22:53.095000
28.6296351,77.2308247,ASGA,2015-12-29 12:22:59.283000
28.62977,77.23041,ASG,2015-12-29 12:23:11.829000
28.65631,77.23175,AB,2015-12-29 12:23:11.831000
51.64758,-0.16545,Augusto,2015-12-29 12:23:11.832000
28.54357,77.21096,CJ,2015-12-29 12:23:11.834000
28.5187918,77.1561141,RG,2015-12-29 12:23:11.835000
,,tools,2015-12-29 12:23:11.836000
28.5119593,77.1668841,rk,2015-12-29 12:23:11.837000
28.6296351,77.2308247,ASGA,2015-12-29 12:23:11.839000
28.62977,77.23041,ASG,2015-12-29 12:23:24.459000
28.65631,77.23175,AB,2015-12-29 12:23:24.460000
51.64758,-0.16545,Augusto,2015-12-29 12:23:24.461000
28.54357,77.21096,CJ,2015-12-29 12:23:24.462000
28.5187918,77.1561141,RG,2015-12-29 12:23:24.464000
,,tools,2015-12-29 12:23:24.465000
28.5119593,77.1668841,rk,2015-12-29 12:23:24.466000
28.6296351,77.2308247,ASGA,2015-12-29 12:23:24.470000
28.62977,77.23041,ASG,2015-12-29 12:23:37.031000
28.65631,77.23175,AB,2015-12-29 12:23:37.034000
51.64758,-0.16545,Augusto,2015-12-29 12:23:37.035000
28.54357,77.21096,CJ,2015-12-29 12:23:37.037000
28.5187918,77.1561141,RG,2015-12-29 12:23:37.038000
,,tools,2015-12-29 12:23:37.039000
28.5119593,77.1668841,rk,2015-12-29 12:23:37.040000
28.6296351,77.2308247,ASGA,2015-12-29 12:23:37.042000
28.62977,77.23041,ASG,2015-12-29 12:23:49.682000
28.65631,77.23175,AB,2015-12-29 12:23:49.685000
51.64758,-0.16545,Augusto,2015-12-29 12:23:49.686000
28.54357,77.21096,CJ,2015-12-29 12:23:49.687000
28.5187918,77.1561141,RG,2015-12-29 12:23:49.689000
,,tools,2015-12-29 12:23:49.690000
28.5119593,77.1668841,rk,2015-12-29 12:23:49.691000
28.6296351,77.2308247,ASGA,2015-12-29 12:23:49.694000
28.62977,77.23041,ASG,2015-12-29 12:24:02.552000
28.65631,77.23175,AB,2015-12-29 12:24:02.555000
51.64758,-0.16545,Augusto,2015-12-29 12:24:02.556000
28.54357,77.21096,CJ,2015-12-29 12:24:02.557000
28.5187918,77.1561141,RG,2015-12-29 12:24:02.558000
,,tools,2015-12-29 12:24:02.559000
28.5119593,77.1668841,rk,2015-12-29 12:24:02.560000
28.6296351,77.2308247,ASGA,2015-12-29 12:24:02.563000
28.62977,77.23041,ASG,2015-12-29 12:24:15.172000
28.65631,77.23175,AB,2015-12-29 12:24:15.175000
51.64758,-0.16545,Augusto,2015-12-29 12:24:15.176000
28.54357,77.21096,CJ,2015-12-29 12:24:15.177000
28.5187918,77.1561141,RG,2015-12-29 12:24:15.178000
,,tools,2015-12-29 12:24:15.179000
28.5119593,77.1668841,rk,2015-12-29 12:24:15.181000
28.6296351,77.2308247,ASGA,2015-12-29 12:24:15.186000
28.62977,77.23041,ASG,2015-12-29 12:24:27.879000
28.65631,77.23175,AB,2015-12-29 12:24:27.880000
51.64758,-0.16545,Augusto,2015-12-29 12:24:27.883000
28.54357,77.21096,CJ,2015-12-29 12:24:27.884000
28.5187918,77.1561141,RG,2015-12-29 12:24:27.885000
,,tools,2015-12-29 12:24:27.886000
28.5119593,77.1668841,rk,2015-12-29 12:24:27.887000
28.6296351,77.2308247,ASGA,2015-12-29 12:24:27.890000
28.62977,77.23041,ASG,2015-12-29 12:24:40.566000
28.65631,77.23175,AB,2015-12-29 12:24:40.569000
51.64758,-0.16545,Augusto,2015-12-29 12:24:40.570000
28.54357,77.21096,CJ,2015-12-29 12:24:40.571000
28.5187918,77.1561141,RG,2015-12-29 12:24:40.572000
,,tools,2015-12-29 12:24:40.574000
28.5119593,77.1668841,rk,2015-12-29 12:24:40.574000
28.6296351,77.2308247,ASGA,2015-12-29 12:24:40.576000
28.62977,77.23041,ASG,2015-12-29 12:24:53.288000
28.65631,77.23175,AB,2015-12-29 12:24:53.288000
51.64758,-0.16545,Augusto,2015-12-29 12:24:53.289000
28.54357,77.21096,CJ,2015-12-29 12:24:53.289000
28.5187918,77.1561141,RG,2015-12-29 12:24:53.290000
,,tools,2015-12-29 12:24:53.290000
28.5119593,77.1668841,rk,2015-12-29 12:24:53.291000
28.6296351,77.2308247,ASGA,2015-12-29 12:24:53.296000
28.62977,77.23041,ASG,2015-12-29 12:25:06.294000
28.65631,77.23175,AB,2015-12-29 12:25:06.295000
51.64758,-0.16545,Augusto,2015-12-29 12:25:06.295000
28.54357,77.21096,CJ,2015-12-29 12:25:06.296000
28.5187918,77.1561141,RG,2015-12-29 12:25:06.297000
,,tools,2015-12-29 12:25:06.298000
28.5118621,77.1669553,rk,2015-12-29 12:25:06.299000
28.6296351,77.2308247,ASGA,2015-12-29 12:25:06.303000
28.62977,77.23041,ASG,2015-12-29 16:57:50.727000
28.65631,77.23175,AB,2015-12-29 16:57:50.824000
51.64758,-0.16545,Augusto,2015-12-29 16:57:50.843000
28.54357,77.21096,CJ,2015-12-29 16:57:50.844000
28.5187918,77.1561141,RG,2015-12-29 16:57:50.845000
,,tools,2015-12-29 16:57:50.859000
28.5120106,77.1672221,rk,2015-12-29 16:57:50.860000
28.6296351,77.2308247,ASGA,2015-12-29 16:57:58.173000
28.62977,77.23041,ASG,2015-12-29 16:58:10.904000
28.65631,77.23175,AB,2015-12-29 16:58:10.905000
51.64758,-0.16545,Augusto,2015-12-29 16:58:10.906000
28.54357,77.21096,CJ,2015-12-29 16:58:10.906000
28.5187918,77.1561141,RG,2015-12-29 16:58:10.907000
,,tools,2015-12-29 16:58:10.907000
28.5120115,77.167212,rk,2015-12-29 16:58:10.907000
28.6296351,77.2308247,ASGA,2015-12-29 16:58:10.909000
28.62977,77.23041,ASG,2015-12-29 16:58:23.586000
28.65631,77.23175,AB,2015-12-29 16:58:23.588000
51.64758,-0.16545,Augusto,2015-12-29 16:58:23.589000
28.54357,77.21096,CJ,2015-12-29 16:58:23.591000
28.5187918,77.1561141,RG,2015-12-29 16:58:23.592000
,,tools,2015-12-29 16:58:23.593000
28.5120115,77.167212,rk,2015-12-29 16:58:23.613000
28.6296351,77.2308247,ASGA,2015-12-29 16:58:23.617000
28.62977,77.23041,ASG,2015-12-29 16:58:36.210000
28.65631,77.23175,AB,2015-12-29 16:58:36.213000
51.64758,-0.16545,Augusto,2015-12-29 16:58:36.214000
28.54357,77.21096,CJ,2015-12-29 16:58:36.215000
28.5187918,77.1561141,RG,2015-12-29 16:58:36.216000
,,tools,2015-12-29 16:58:36.217000
28.5120115,77.167212,rk,2015-12-29 16:58:36.218000
28.6296351,77.2308247,ASGA,2015-12-29 16:58:36.221000
28.62977,77.23041,ASG,2015-12-29 16:58:48.925000
28.65631,77.23175,AB,2015-12-29 16:58:48.928000
51.64758,-0.16545,Augusto,2015-12-29 16:58:48.929000
28.54357,77.21096,CJ,2015-12-29 16:58:48.930000
28.5187918,77.1561141,RG,2015-12-29 16:58:48.931000
,,tools,2015-12-29 16:58:48.932000
28.5120115,77.167212,rk,2015-12-29 16:58:48.933000
28.6296351,77.2308247,ASGA,2015-12-29 16:58:48.937000
28.62977,77.23041,ASG,2015-12-29 16:59:01.785000
28.65631,77.23175,AB,2015-12-29 16:59:01.787000
51.64758,-0.16545,Augusto,2015-12-29 16:59:01.788000
28.54357,77.21096,CJ,2015-12-29 16:59:01.789000
28.5187918,77.1561141,RG,2015-12-29 16:59:01.790000
,,tools,2015-12-29 16:59:01.791000
28.5120115,77.167212,rk,2015-12-29 16:59:01.792000
28.6296351,77.2308247,ASGA,2015-12-29 16:59:01.796000
28.62977,77.23041,ASG,2015-12-29 16:59:14.655000
28.65631,77.23175,AB,2015-12-29 16:59:14.658000
51.64758,-0.16545,Augusto,2015-12-29 16:59:14.659000
28.54357,77.21096,CJ,2015-12-29 16:59:14.660000
28.5187918,77.1561141,RG,2015-12-29 16:59:14.661000
,,tools,2015-12-29 16:59:14.662000
28.5120115,77.167212,rk,2015-12-29 16:59:14.663000
28.6296351,77.2308247,ASGA,2015-12-29 16:59:14.666000
28.62977,77.23041,ASG,2015-12-29 16:59:27.275000
28.65631,77.23175,AB,2015-12-29 16:59:27.277000
51.64758,-0.16545,Augusto,2015-12-29 16:59:27.278000
28.54357,77.21096,CJ,2015-12-29 16:59:27.280000
28.5187918,77.1561141,RG,2015-12-29 16:59:27.281000
,,tools,2015-12-29 16:59:27.282000
28.5120115,77.167212,rk,2015-12-29 16:59:27.283000
28.6296351,77.2308247,ASGA,2015-12-29 16:59:27.286000
28.62977,77.23041,ASG,2015-12-29 16:59:40.026000
28.65631,77.23175,AB,2015-12-29 16:59:40.029000
51.64758,-0.16545,Augusto,2015-12-29 16:59:40.029000
28.54357,77.21096,CJ,2015-12-29 16:59:40.030000
28.5187918,77.1561141,RG,2015-12-29 16:59:40.030000
,,tools,2015-12-29 16:59:40.031000
28.5120115,77.167212,rk,2015-12-29 16:59:40.033000
28.6296351,77.2308247,ASGA,2015-12-29 16:59:40.036000
28.62977,77.23041,ASG,2015-12-29 16:59:52.803000
28.65631,77.23175,AB,2015-12-29 16:59:52.804000
51.64758,-0.16545,Augusto,2015-12-29 16:59:52.804000
28.54357,77.21096,CJ,2015-12-29 16:59:52.804000
28.5187918,77.1561141,RG,2015-12-29 16:59:52.805000
,,tools,2015-12-29 16:59:52.805000
28.5120115,77.167212,rk,2015-12-29 16:59:52.805000
28.6296351,77.2308247,ASGA,2015-12-29 16:59:52.806000
28.62977,77.23041,ASG,2015-12-29 17:00:05.631000
28.65631,77.23175,AB,2015-12-29 17:00:05.634000
51.64758,-0.16545,Augusto,2015-12-29 17:00:05.635000
28.54357,77.21096,CJ,2015-12-29 17:00:05.636000
28.5187918,77.1561141,RG,2015-12-29 17:00:05.659000
,,tools,2015-12-29 17:00:05.660000
28.5120115,77.167212,rk,2015-12-29 17:00:05.661000
28.6296351,77.2308247,ASGA,2015-12-29 17:00:05.664000
,,ASG,2015-12-30 16:46:49.184000
,,AB,2015-12-30 16:46:49.185000
,,Augusto,2015-12-30 16:46:49.186000
28.54357,77.21096,CJ,2015-12-30 16:46:49.186000
28.5187918,77.1561141,RG,2015-12-30 16:46:49.186000
,,tools,2015-12-30 16:46:49.186000
28.5118616,77.1668407,rk,2015-12-30 16:46:49.187000
,,ASGA,2015-12-30 16:46:49.187000
,,ASG,2015-12-30 17:59:07.309000
,,ASG,2015-12-30 18:00:25.879000
,,ASG,2015-12-30 18:01:02.192000
,,ASG,2015-12-30 18:02:47.792000
,,AB,2015-12-30 18:02:47.792000
,,Augusto,2015-12-30 18:02:47.792000
28.54357,77.21096,CJ,2015-12-30 18:02:47.792000
28.5187918,77.1561141,RG,2015-12-30 18:02:47.792000
,,tools,2015-12-30 18:02:47.792000
28.511825,77.1668821,rk,2015-12-30 18:02:47.792000
,,ASG,2015-12-30 18:04:15.940000
,,AB,2015-12-30 18:04:15.940000
,,Augusto,2015-12-30 18:04:15.940000
28.54357,77.21096,CJ,2015-12-30 18:04:15.940000
28.5187918,77.1561141,RG,2015-12-30 18:04:15.940000
,,tools,2015-12-30 18:04:15.940000
28.5119584,77.1671278,rk,2015-12-30 18:04:15.940000
,,ASGA,2015-12-30 18:04:22.747000
,,ASG,2015-12-30 18:06:26.267000
28.65631,77.23175,AB,2015-12-30 18:06:26.267000
51.64758,-0.16545,Augusto,2015-12-30 18:06:26.267000
28.54357,77.21096,CJ,2015-12-30 18:06:26.267000
28.5187918,77.1561141,RG,2015-12-30 18:06:26.267000
,,tools,2015-12-30 18:06:26.267000
28.5119584,77.1671278,rk,2015-12-30 18:06:26.267000
28.6296351,77.2308247,ASGA,2015-12-30 18:06:26.267000
,,ASG,2015-12-31 14:06:10.702000
,,ASG,2015-12-31 14:06:56.382000
,,ASG,2015-12-31 14:07:19.112000
,,ASG,2015-12-31 14:07:34.648000
,,ASG,2015-12-31 14:07:57.405000
,,ASG,2015-12-31 14:08:13.984000
,,ASG,2015-12-31 14:23:27.360000
,,ASG,2015-12-31 14:24:35.717000
,,AB,2015-12-31 14:24:35.722000
,,Augusto,2015-12-31 14:24:35.725000
28.54357,77.21096,CJ,2015-12-31 14:24:35.729000
28.5187918,77.1561141,RG,2015-12-31 14:24:35.732000
,,tools,2015-12-31 14:24:35.736000
28.5120728,77.1670094,rk,2015-12-31 14:24:35.738000
,,ASG,2015-12-31 14:25:09.844000
,,AB,2015-12-31 14:25:09.848000
,,Augusto,2015-12-31 14:25:09.851000
28.54357,77.21096,CJ,2015-12-31 14:25:09.855000
28.5187918,77.1561141,RG,2015-12-31 14:25:09.858000
,,tools,2015-12-31 14:25:09.868000
28.5120728,77.1670094,rk,2015-12-31 14:25:09.872000
,,ASG,2015-12-31 14:26:32.291000
,,AB,2015-12-31 14:26:32.297000
,,Augusto,2015-12-31 14:26:32.300000
28.54357,77.21096,CJ,2015-12-31 14:26:32.303000
28.5187918,77.1561141,RG,2015-12-31 14:26:32.306000
,,tools,2015-12-31 14:26:32.310000
28.5120728,77.1670094,rk,2015-12-31 14:26:32.313000
,,ASGA,2015-12-31 14:26:32.347000
,,ASG,2015-12-31 14:27:34.032000
,,AB,2015-12-31 14:27:34.035000
,,Augusto,2015-12-31 14:27:34.038000
28.54357,77.21096,CJ,2015-12-31 14:27:34.041000
28.5187918,77.1561141,RG,2015-12-31 14:27:34.045000
,,tools,2015-12-31 14:27:34.051000
28.5120725,77.1670192,rk,2015-12-31 14:27:34.054000
,,ASGA,2015-12-31 14:27:34.066000
,,ASG,2015-12-31 14:32:28.385000
,,AB,2015-12-31 14:32:28.388000
,,Augusto,2015-12-31 14:32:28.392000
28.54357,77.21096,CJ,2015-12-31 14:32:28.396000
28.5187918,77.1561141,RG,2015-12-31 14:32:28.398000
,,tools,2015-12-31 14:32:28.403000
28.5120537,77.1671827,rk,2015-12-31 14:32:28.404000
,,ASGA,2015-12-31 14:32:30.158000
,,ASG,2015-12-31 14:34:33.125000
,,AB,2015-12-31 14:34:33.128000
,,Augusto,2015-12-31 14:34:33.129000
28.54357,77.21096,CJ,2015-12-31 14:34:33.130000
28.5187918,77.1561141,RG,2015-12-31 14:34:33.132000
,,tools,2015-12-31 14:34:33.133000
